iteration,d1,d2,d3,varying_d1,varying_d2,varying_d3,initial_memory_usage_kb,input_data_memory_usage_kb,final_memory_usage_kb
25,100,100,1000,False,False,True,11080,138772,641936
26,1000,100,100,True,False,False,11084,150872,653736
26,100,1000,100,False,True,False,13244,151508,654460
26,100,100,1000,False,False,True,11196,144516,647476
27,1000,100,100,True,False,False,11112,140308,643128
27,100,1000,100,False,True,False,11500,142548,645440
27,100,100,1000,False,False,True,13192,137884,640844
28,1000,100,100,True,False,False,11260,138620,641688
28,100,1000,100,False,True,False,11424,149832,652724
28,100,100,1000,False,False,True,11112,138756,641788
29,1000,100,100,True,False,False,11428,146132,649152
29,100,1000,100,False,True,False,11440,148076,651100
29,100,100,1000,False,False,True,11284,147820,650800
30,1000,100,100,True,False,False,11376,143768,646772
30,100,1000,100,False,True,False,11568,143980,647024
30,100,100,1000,False,False,True,13184,135724,638776
31,1000,100,100,True,False,False,11104,146848,649584
31,100,1000,100,False,True,False,11540,145760,648744
31,100,100,1000,False,False,True,11388,146500,649636
32,1000,100,100,True,False,False,11200,144760,647516
32,100,1000,100,False,True,False,11112,142788,645872
32,100,100,1000,False,False,True,11036,143940,647020
33,1000,100,100,True,False,False,11152,146524,649488
33,100,1000,100,False,True,False,11100,146376,649380
33,100,100,1000,False,False,True,11228,148208,651284
34,1000,100,100,True,False,False,13228,141576,644604
34,100,1000,100,False,True,False,11544,143460,646420
34,100,100,1000,False,False,True,11152,137784,640728
35,1000,100,100,True,False,False,11296,143672,646788
35,100,1000,100,False,True,False,11120,147608,650540
35,100,100,1000,False,False,True,11540,146368,649392
1,1200,100,100,True,False,False,11292,159132,755844
1,100,1200,100,False,True,False,11116,157564,754392
1,100,100,1200,False,False,True,11016,158508,755112
2,1200,100,100,True,False,False,11296,160096,756568
2,100,1200,100,False,True,False,13588,153888,750604
2,100,100,1200,False,False,True,13256,160024,756444
3,1200,100,100,True,False,False,11304,158084,754580
3,100,1200,100,False,True,False,11292,160232,756696
3,100,100,1200,False,False,True,11180,164012,760632
4,1200,100,100,True,False,False,11556,157424,754444
4,100,1200,100,False,True,False,11452,161120,757760
4,100,100,1200,False,False,True,13340,161452,757940
5,1200,100,100,True,False,False,13960,153072,749676
5,100,1200,100,False,True,False,11164,162364,758872
5,100,100,1200,False,False,True,11372,162236,759048
6,1200,100,100,True,False,False,13320,155876,752296
6,100,1200,100,False,True,False,11184,159776,756340
6,100,100,1200,False,False,True,11464,160216,756800
7,1200,100,100,True,False,False,13144,158060,754992
7,100,1200,100,False,True,False,11660,163608,760112
7,100,100,1200,False,False,True,11548,166128,762520
8,1200,100,100,True,False,False,11472,162328,759188
8,100,1200,100,False,True,False,11464,160056,756480
8,100,100,1200,False,False,True,13568,151768,748328
9,1200,100,100,True,False,False,11372,160900,757456
9,100,1200,100,False,True,False,11124,160460,757000
9,100,100,1200,False,False,True,11300,161488,758124
10,1200,100,100,True,False,False,11108,158492,755404
10,100,1200,100,False,True,False,13540,155060,752116
10,100,100,1200,False,False,True,11076,165752,762624
11,1200,100,100,True,False,False,11196,159900,756592
11,100,1200,100,False,True,False,13908,156720,753388
11,100,100,1200,False,False,True,11472,163664,760372
12,1200,100,100,True,False,False,11080,157688,754216
12,100,1200,100,False,True,False,13244,155916,752856
12,100,100,1200,False,False,True,11156,171608,768164
13,1200,100,100,True,False,False,11424,164224,760820
13,100,1200,100,False,True,False,11360,161512,758184
13,100,100,1200,False,False,True,11808,168068,764436
14,1200,100,100,True,False,False,13600,157736,754152
14,100,1200,100,False,True,False,11688,157588,754076
14,100,100,1200,False,False,True,13088,166732,763552
15,1200,100,100,True,False,False,11708,151324,747780
15,100,1200,100,False,True,False,11076,161692,758136
15,100,100,1200,False,False,True,11576,159752,756284
16,1200,100,100,True,False,False,11404,157524,754140
16,100,1200,100,False,True,False,13956,159808,756320
16,100,100,1200,False,False,True,11200,167688,764312
17,1200,100,100,True,False,False,13404,158148,755104
17,100,1200,100,False,True,False,15644,153540,749980
17,100,100,1200,False,False,True,11536,160180,756912
18,1200,100,100,True,False,False,11128,154308,750796
18,100,1200,100,False,True,False,11424,155384,751992
18,100,100,1200,False,False,True,13316,158172,754600
19,1200,100,100,True,False,False,13216,157740,754264
19,100,1200,100,False,True,False,11424,163996,760852
19,100,100,1200,False,False,True,11412,159700,756284
20,1200,100,100,True,False,False,11156,160564,757004
20,100,1200,100,False,True,False,11228,156152,752552
20,100,100,1200,False,False,True,13316,158088,754832
21,1200,100,100,True,False,False,11128,162948,759592
